iso,year,gdp_pc_ppp,population,reserves_oil,reserves_gas,reserves_coal,coc,hdi,emissions_total,log_gdp_pc_ppp
DEU,2017,46916.824181413496,82657002.0,0.00027974825132820116,0.5080490869968887,0.4540772410424467,1.84,0.94,918646194.7839851,10.756131614658496
DEU,2018,47477.838154491394,82905782.0,0.00024853258974776005,0.47646780534559097,0.47732411474027225,1.94,0.943,894219819.1263957,10.768018315978736
DEU,2019,47477.838154491394,83092962.0,0.00021628732639415138,0.416438754463946,0.47624886690162754,1.9,0.943,842767951.5252267,10.768018315978736
DEU,2020,47477.838154491394,83240525.0,0.00019527614545548035,0.34120100035409434,0.47624886690162754,1.86,0.943,,10.768018315978736
EGY,1960,578.347670702766,26632891.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.36017519424608
EGY,1961,591.898781975688,27366239.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.383335643873457
EGY,1962,598.52245175795,28112258.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.394464037674452
EGY,1963,644.0831510198001,28871383.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.46782783425991
EGY,1964,699.462254934207,29644875.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.550311832584174
EGY,1965,714.829468306822,30433024.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.572044008382376
EGY,1966,731.56186265571,31237597.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.595181786475227
EGY,1967,718.614025865793,32056506.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.577324392810387
EGY,1968,689.3199214313099,32881852.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.535705490433375
EGY,1969,708.0282426797771,33703127.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,,6.562483983688749
EGY,1970,730.1050240955859,34513851.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,58402181.11352579,6.593188392418429
EGY,1971,742.5578295371851,35311905.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,58703465.0699641,6.610100752542549
EGY,1972,748.4869575844791,36102670.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,59762287.9708139,6.618053778971036
EGY,1973,758.065319499777,36896551.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,56404819.71881461,6.630769555412206
EGY,1974,753.3129070716991,37708144.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,60863453.2544565,6.624480688724023
EGY,1975,802.749129474689,38549133.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,65294973.83445724,6.688042248540121
EGY,1976,889.200941083239,39422731.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,73107446.91837205,6.790323240437703
EGY,1977,947.4612139221831,40329589.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,76528421.8965966,6.853786000944237
EGY,1978,1005.62315138681,41275728.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,79389211.7413287,6.913362679472053
EGY,1979,1026.68835360922,42267429.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,83116711.24507014,6.934093710721753
EGY,1980,1102.30849065893,43309063.0,0.011380099778052603,1.9614924478971063,0.000221469461813421,-0.47,0.389,89103810.2907451,7.005161887614856
