,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,-0.40657435213161275,0.30005246315818435,0.21243251591467427,10.0,0.05590827852943192,-0.062103186654389075
length_sequence,0.20015474837262875,0.21461463114001708,0.37830172355623815,10.0,0.05590827852943192,-0.062103186654389075
