,ATE
695,-0.8000000000000003
696,0.8666666666666671
697,0.0
698,0.40000000000000036
699,0.3333333333333339
700,0.1999999999999993
701,0.4666666666666668
702,0.3333333333333335
703,-1.1333333333333337
704,-0.5333333333333332
705,0.0
706,-0.26666666666666705
707,0.666666666666667
708,1.0666666666666669
709,1.266666666666667
710,0.0
711,-0.5999999999999996
712,1.3333333333333335
713,-0.5999999999999996
714,-0.20000000000000018
715,-0.06666666666666643
716,-0.20000000000000018
717,-1.3999999999999995
718,0.06666666666666732
719,0.7999999999999998
720,1.333333333333333
721,-0.20000000000000018
722,1.3999999999999995
723,-0.2666666666666666
724,-0.3333333333333339
725,0.26666666666666705
726,0.5333333333333332
727,0.06666666666666643
728,-0.7999999999999998
729,0.8666666666666663
730,-0.8666666666666671
731,1.7999999999999998
732,-0.9333333333333336
733,0.40000000000000036
734,-0.733333333333333
735,0.2666666666666666
736,-0.40000000000000036
737,0.0
738,-1.4
739,1.333333333333333
740,0.39999999999999947
741,0.666666666666667
742,0.4666666666666668
743,0.3333333333333339
744,0.4666666666666668
745,0.8000000000000003
746,-0.1999999999999993
747,-1.2000000000000002
748,0.5333333333333332
749,0.06666666666666643
750,0.5333333333333332
751,0.9999999999999996
752,1.2000000000000006
753,-0.2666666666666666
754,-0.13333333333333286
755,0.13333333333333375
756,0.8666666666666663
757,0.20000000000000018
758,1.2666666666666666
759,0.0
760,-0.06666666666666643
761,0.3999999999999999
762,-0.20000000000000018
763,0.0
764,0.0
765,1.2000000000000002
766,-0.39999999999999947
767,-0.5999999999999996
768,0.6000000000000001
769,0.7333333333333334
770,-0.5333333333333332
771,-0.06666666666666643
772,-0.40000000000000036
773,-0.2666666666666666
774,-0.33333333333333304
775,1.1333333333333333
776,0.9333333333333331
777,0.5999999999999996
778,-1.0666666666666664
779,0.5333333333333332
780,0.13333333333333375
781,-0.06666666666666643
782,-0.6666666666666665
783,0.20000000000000018
784,-0.5333333333333332
785,-0.06666666666666643
786,-0.4666666666666668
787,-0.6000000000000001
788,-0.5333333333333332
789,-0.20000000000000018
790,-1.266666666666667
791,-0.4666666666666668
792,-0.666666666666667
793,-1.2000000000000002
794,0.5333333333333332
795,-0.20000000000000018
796,0.20000000000000018
797,-1.266666666666667
798,-0.666666666666667
799,0.666666666666667
800,-1.0000000000000004
801,0.13333333333333375
802,0.9333333333333327
803,0.33333333333333304
804,-0.4666666666666668
805,1.2000000000000002
806,-0.06666666666666643
807,-0.7333333333333334
808,1.4000000000000004
809,-0.7333333333333334
810,0.06666666666666687
811,-0.2666666666666666
812,1.3333333333333335
813,0.5999999999999996
814,-0.3999999999999999
815,0.06666666666666643
816,0.40000000000000036
817,-0.8666666666666671
818,-0.4666666666666659
819,1.0666666666666664
820,0.5333333333333332
821,-0.8666666666666663
822,-1.1333333333333333
823,-1.0
824,0.5999999999999996
825,-0.2666666666666666
826,0.5999999999999996
827,-1.2666666666666666
828,-0.40000000000000036
829,0.40000000000000036
830,-0.20000000000000018
831,-0.2666666666666666
832,0.40000000000000036
833,0.5333333333333337
834,0.20000000000000018
835,0.0
836,-0.13333333333333286
837,0.39999999999999947
838,-1.0666666666666664
839,-0.7999999999999998
840,-0.06666666666666732
841,-0.40000000000000036
842,1.5333333333333337
843,0.8666666666666663
844,0.3333333333333339
845,-0.1999999999999993
846,0.7333333333333325
847,0.06666666666666732
848,0.3333333333333339
849,0.40000000000000036
850,-0.4666666666666668
851,-0.33333333333333304
852,0.666666666666667
853,-0.7999999999999998
854,0.40000000000000036
855,0.06666666666666643
856,0.06666666666666643
857,1.3333333333333335
858,-1.3333333333333335
859,-0.20000000000000018
860,-0.3333333333333339
861,0.7999999999999998
862,0.666666666666667
863,0.7333333333333334
864,0.7333333333333334
865,-0.9333333333333331
866,0.4666666666666668
867,0.0
868,-0.39999999999999947
869,-1.333333333333333
870,-0.20000000000000018
871,0.2666666666666666
872,-0.3333333333333339
873,-0.3999999999999999
874,-0.06666666666666643
875,-0.7333333333333334
876,1.0666666666666664
877,-0.5999999999999996
878,0.20000000000000018
879,-0.5333333333333332
880,-0.9333333333333331
881,-0.4666666666666668
882,-0.06666666666666643
883,0.0
884,0.5999999999999996
885,-0.1999999999999993
886,0.5333333333333332
887,0.2666666666666666
888,0.5333333333333332
889,1.4666666666666668
890,-0.06666666666666643
891,0.06666666666666643
892,0.6666666666666665
893,0.8666666666666663
894,-0.13333333333333375
895,1.5333333333333332
896,-0.7333333333333334
897,-0.7999999999999998
898,-0.06666666666666643
899,0.9333333333333331
900,-0.33333333333333304
901,0.9999999999999996
902,-0.4666666666666668
903,-0.7333333333333334
904,-0.666666666666667
905,1.6666666666666665
906,-0.13333333333333375
907,-0.13333333333333375
908,0.4666666666666668
909,0.0
910,-0.666666666666667
911,-0.8666666666666663
912,-0.06666666666666732
913,-0.6666666666666661
914,-0.7333333333333334
915,-0.8666666666666671
916,1.0
917,0.4666666666666659
918,0.4666666666666668
919,0.7999999999999998
920,-1.0000000000000004
921,1.2666666666666666
922,-0.2666666666666666
923,-0.20000000000000018
924,-0.4666666666666668
925,-0.7333333333333334
926,0.06666666666666643
927,-0.9333333333333336
928,-0.4666666666666668
929,0.8000000000000007
930,-0.7999999999999998
931,-0.06666666666666643
932,0.2666666666666666
933,-0.5333333333333332
934,-0.20000000000000018
935,0.4666666666666668
936,0.6000000000000001
937,0.20000000000000018
938,-1.5333333333333332
939,0.3333333333333339
940,0.5333333333333332
941,1.0666666666666664
942,-0.13333333333333286
943,-0.5333333333333332
944,0.7333333333333334
945,0.3333333333333339
946,1.0
947,1.1333333333333337
948,-0.8666666666666671
949,0.4666666666666668
950,-1.4
951,-0.7999999999999998
952,-0.5333333333333332
953,0.20000000000000018
954,-0.2666666666666666
955,0.2666666666666666
956,-0.9333333333333336
957,-0.7333333333333325
958,0.13333333333333375
959,-0.33333333333333304
960,-0.6000000000000005
961,0.0
962,0.5333333333333332
963,0.40000000000000036
964,1.0666666666666673
965,-0.7999999999999998
966,0.5999999999999996
967,1.1333333333333333
968,0.40000000000000036
969,0.5333333333333332
970,-0.7333333333333334
971,-0.13333333333333375
972,-0.5999999999999996
973,0.9999999999999996
974,0.20000000000000018
975,0.3999999999999999
976,0.13333333333333286
977,0.5333333333333337
978,0.7333333333333334
979,-0.46666666666666723
980,0.06666666666666643
981,-0.5333333333333332
982,1.7999999999999998
983,0.7333333333333334
984,-0.2666666666666666
985,-0.6666666666666661
986,0.3333333333333339
987,0.0
988,-0.5999999999999996
989,-0.06666666666666643
990,0.4666666666666668
991,0.9999999999999996
992,0.39999999999999947
993,-1.333333333333333
994,-0.5999999999999996
995,-0.5999999999999996
996,-1.333333333333333
997,0.2666666666666666
998,0.33333333333333304
999,0.4666666666666668
