,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,-0.7556508680692067,0.360541392123557,0.06938090664653672,10.0,0.07728049750950516,-0.038059440301806635
year_adoption,0.43232517257241887,0.36678081164539866,0.27238406674813,10.0,0.07728049750950516,-0.038059440301806635
