,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,-0.6307864774840296,1.3515606055625962,0.6603366063856162,7.0,0.030260273972602558,-0.16368767123287697
year_adoption,0.5217349389318144,1.4623209948094686,0.7358154706339026,7.0,0.030260273972602558,-0.16368767123287697
