,ATE
251,0.9333333333333331
252,-0.20000000000000018
253,0.7999999999999998
254,0.13333333333333375
255,0.5999999999999996
256,-0.33333333333333304
257,1.266666666666667
258,0.06666666666666643
259,0.5999999999999996
260,0.8000000000000003
261,0.0
262,-0.3999999999999999
263,-0.6666666666666665
264,-1.4000000000000004
265,-1.4666666666666672
266,0.1333333333333333
267,0.7333333333333334
268,-0.20000000000000018
269,-0.733333333333333
270,0.26666666666666705
271,-0.06666666666666643
272,-0.20000000000000018
273,0.0
274,0.4666666666666668
275,-0.733333333333333
276,1.4666666666666668
277,-0.8666666666666667
278,-0.5333333333333332
279,0.3333333333333339
280,0.2666666666666666
281,1.4666666666666668
282,-0.5333333333333332
283,-0.6000000000000001
284,-0.3999999999999999
285,0.7333333333333334
286,1.1333333333333333
287,0.20000000000000018
288,-0.06666666666666643
289,0.9333333333333336
290,-0.4666666666666668
291,-0.2666666666666666
292,1.2000000000000002
293,-2.5333333333333337
294,1.0
295,-0.1333333333333333
296,-1.4000000000000004
297,0.7999999999999998
298,-0.40000000000000036
299,-0.9333333333333336
300,2.266666666666667
301,0.4666666666666668
302,-1.4666666666666668
303,0.13333333333333375
304,-1.0666666666666669
305,-0.19999999999999973
306,0.6000000000000001
307,0.4666666666666668
308,-0.3999999999999999
309,-0.5333333333333332
310,-0.6000000000000005
311,0.9333333333333331
312,-0.5999999999999996
313,0.1333333333333333
314,0.06666666666666643
315,0.46666666666666634
316,-0.5333333333333332
317,0.8666666666666667
318,-1.266666666666667
319,-1.0
320,1.8666666666666663
321,0.0
322,0.7333333333333334
323,1.1333333333333333
324,-0.1333333333333333
325,-1.4666666666666663
326,-0.9333333333333336
327,-0.1999999999999993
328,-1.0666666666666664
329,-0.3999999999999999
330,-2.0
331,0.33333333333333304
332,0.5999999999999996
333,-1.0666666666666664
334,0.1333333333333333
335,0.1333333333333333
336,0.0
337,-0.06666666666666687
338,1.0666666666666664
339,0.0
340,1.1333333333333333
341,-0.7333333333333334
342,1.3333333333333335
343,-0.1333333333333333
344,0.1333333333333333
345,-1.3333333333333335
346,-0.33333333333333304
347,1.1333333333333333
348,0.2666666666666666
349,0.8000000000000003
350,0.46666666666666634
351,0.733333333333333
352,-1.0666666666666664
353,0.5999999999999996
354,-2.2666666666666666
355,-0.19999999999999973
356,1.7333333333333334
357,-0.06666666666666643
358,-0.3999999999999999
359,-0.7333333333333334
360,1.6666666666666665
361,-1.1333333333333333
362,1.0
363,-1.3333333333333335
364,0.0
365,-0.2666666666666666
366,-0.2666666666666666
367,1.6666666666666665
368,0.3999999999999999
369,-1.4666666666666663
370,0.2666666666666666
371,-0.06666666666666687
372,-0.06666666666666687
373,0.2666666666666666
374,-0.33333333333333304
375,0.733333333333333
376,-1.4
377,0.1333333333333333
378,-0.2666666666666666
379,0.7999999999999998
380,0.1333333333333333
381,0.733333333333333
382,1.3333333333333335
383,-0.13333333333333375
384,-0.5333333333333332
385,0.0
386,-0.06666666666666732
387,-0.4666666666666668
388,0.0
389,-1.1333333333333337
390,-0.1333333333333333
391,0.26666666666666705
392,0.666666666666667
393,-1.8000000000000003
394,-0.1333333333333333
395,0.1333333333333333
396,0.20000000000000018
397,-1.2000000000000002
398,0.06666666666666643
399,-0.3999999999999999
400,-0.5333333333333337
401,0.06666666666666643
402,0.3999999999999999
403,1.333333333333334
404,0.26666666666666705
405,-0.5999999999999996
406,0.9999999999999996
407,0.5999999999999996
408,0.9333333333333336
409,1.2000000000000002
410,0.5333333333333332
411,-0.8666666666666667
412,0.8666666666666667
413,-0.20000000000000018
414,0.0
415,-1.5333333333333332
416,0.3333333333333335
417,0.2666666666666666
418,0.1333333333333333
419,-0.6666666666666665
420,-1.2666666666666662
421,0.9333333333333331
422,0.5333333333333337
423,0.06666666666666732
424,-0.6000000000000005
425,-0.4666666666666668
426,-0.3999999999999999
427,-0.06666666666666687
428,0.5999999999999996
429,-0.2666666666666666
430,0.8666666666666667
431,0.06666666666666687
432,1.2000000000000002
433,0.9333333333333336
434,0.5333333333333332
435,1.8666666666666667
436,-0.06666666666666643
437,-0.2666666666666666
438,-0.1333333333333333
439,0.3999999999999999
440,0.40000000000000036
441,0.6666666666666665
442,0.26666666666666705
443,1.0
444,0.33333333333333304
445,-1.0
446,-1.5333333333333332
447,-0.8666666666666667
448,0.33333333333333304
449,0.46666666666666634
450,-0.3333333333333335
451,-0.2666666666666666
452,0.6666666666666665
453,0.2666666666666666
454,0.3333333333333335
455,-1.4
456,-0.5999999999999996
457,0.8666666666666663
458,0.9333333333333336
459,-0.33333333333333304
460,0.19999999999999973
461,0.8666666666666671
462,-0.5333333333333332
463,0.8000000000000003
464,0.3999999999999999
465,-0.06666666666666643
466,0.4666666666666668
467,-0.1999999999999993
468,-0.6000000000000001
469,-0.19999999999999973
470,-0.3999999999999999
471,-0.13333333333333286
472,-0.4666666666666668
473,0.3999999999999999
474,0.9999999999999996
475,0.3999999999999999
476,-0.6666666666666665
477,-0.2666666666666666
478,-0.20000000000000018
479,1.5333333333333337
480,-0.3333333333333335
481,0.06666666666666732
482,0.33333333333333304
483,1.2666666666666662
484,0.19999999999999973
485,0.19999999999999973
486,0.40000000000000036
487,-0.06666666666666643
488,-1.0666666666666664
489,-0.9333333333333331
490,-0.40000000000000036
491,-0.1333333333333333
492,-0.06666666666666687
493,1.1999999999999997
494,-1.1999999999999997
495,-0.6666666666666665
496,-0.2666666666666666
497,-0.5333333333333332
498,0.6666666666666665
499,0.06666666666666687
500,-0.6000000000000001
501,-0.6000000000000001
502,0.46666666666666634
503,-0.3999999999999999
504,1.1333333333333333
505,0.7333333333333334
506,-0.40000000000000036
507,0.3999999999999999
508,-1.5333333333333328
509,-0.3333333333333335
510,0.9333333333333331
511,0.19999999999999973
512,-1.3333333333333335
513,1.1333333333333333
514,-0.19999999999999973
515,-1.1333333333333337
516,-0.5333333333333332
517,0.46666666666666634
518,-0.46666666666666634
519,2.266666666666667
520,0.7333333333333334
521,0.1333333333333333
522,0.0
523,0.06666666666666643
524,-0.4666666666666659
525,-0.2666666666666666
526,-0.20000000000000018
527,-0.06666666666666687
528,0.5333333333333332
529,-0.7333333333333334
530,0.06666666666666643
531,-0.2666666666666666
532,-1.2000000000000002
533,-0.2666666666666666
534,-0.3333333333333335
535,-0.06666666666666643
536,0.0
537,0.8666666666666667
538,0.6000000000000005
539,0.0
540,0.6000000000000001
541,1.3333333333333335
542,0.4666666666666668
543,0.6000000000000001
544,0.6666666666666665
545,-0.7999999999999998
546,0.3999999999999999
547,-0.3333333333333335
548,0.9333333333333336
549,0.3333333333333335
550,-0.2666666666666666
551,0.46666666666666634
552,1.2666666666666666
553,0.8000000000000003
554,0.40000000000000036
555,-0.06666666666666732
556,-0.5333333333333332
557,1.7999999999999998
558,0.7999999999999998
559,0.0
560,0.46666666666666634
561,-0.20000000000000018
562,0.7999999999999998
563,-0.06666666666666687
564,-1.5333333333333337
565,-0.1333333333333333
566,-0.3999999999999999
567,0.40000000000000036
568,-0.1333333333333333
569,0.06666666666666732
570,0.26666666666666705
571,-0.3333333333333339
572,0.0
573,-0.666666666666667
574,1.733333333333333
575,-0.2666666666666666
576,-0.3333333333333335
577,-0.46666666666666634
578,0.06666666666666643
579,0.3999999999999999
580,0.7333333333333334
581,-0.20000000000000018
582,1.9333333333333331
583,2.1333333333333333
584,-0.7333333333333334
585,0.2666666666666666
586,-0.4666666666666668
587,0.2666666666666666
588,1.9333333333333336
589,-0.06666666666666643
590,-0.5999999999999996
591,0.0
592,0.733333333333333
593,-0.6666666666666665
594,-0.8666666666666667
595,-0.7333333333333334
596,0.733333333333333
597,-0.06666666666666687
598,-0.7333333333333334
599,-0.7333333333333338
600,0.06666666666666643
601,0.06666666666666687
602,0.5333333333333332
603,0.06666666666666687
604,0.1333333333333333
605,0.0
606,0.1333333333333333
607,-0.7999999999999998
608,0.33333333333333304
609,-1.4
610,-0.5333333333333337
611,-0.6000000000000001
612,1.0666666666666664
613,0.6666666666666665
614,-1.666666666666667
615,0.2666666666666666
616,-0.4666666666666668
617,-1.1333333333333333
618,-0.3999999999999999
619,0.8000000000000003
620,-0.39999999999999947
621,0.9999999999999996
622,0.4666666666666668
623,-0.06666666666666643
624,0.40000000000000036
625,-0.2666666666666666
626,1.0666666666666669
627,0.6666666666666665
628,1.0
629,-1.1333333333333333
630,0.5333333333333332
631,0.06666666666666687
632,0.6000000000000005
633,-0.46666666666666634
634,-0.8000000000000003
635,1.2000000000000006
636,2.1999999999999997
637,0.6000000000000001
638,-0.7999999999999998
639,-0.7333333333333334
640,-0.3999999999999999
641,0.0
642,0.5999999999999996
643,1.0666666666666669
644,1.4
645,0.2666666666666666
646,-0.8666666666666667
647,1.1333333333333333
648,0.1333333333333333
649,-1.4
650,-0.5333333333333332
651,-0.3333333333333335
652,-1.2666666666666666
653,0.1333333333333333
654,-1.1333333333333329
655,-0.46666666666666634
656,1.1333333333333333
657,0.0
658,-0.7333333333333338
659,1.5333333333333332
660,1.0000000000000004
661,1.4666666666666668
662,-0.3333333333333339
663,-0.4666666666666668
664,0.2666666666666666
665,0.8666666666666667
666,-0.8666666666666663
667,-0.2666666666666666
668,-0.6666666666666665
669,-0.9333333333333327
670,1.1999999999999997
671,0.0
672,0.5333333333333332
673,-0.1333333333333333
674,-0.2666666666666666
675,1.5999999999999996
676,2.466666666666667
677,-0.5333333333333332
678,0.1333333333333333
679,1.0666666666666664
680,-1.333333333333334
681,-0.06666666666666687
682,-0.733333333333333
683,-1.1333333333333333
684,0.2666666666666666
685,0.06666666666666732
686,0.06666666666666643
687,-0.7999999999999998
688,1.1333333333333333
689,-1.1333333333333337
690,0.3333333333333335
691,-0.6666666666666665
692,0.40000000000000036
693,-0.5333333333333332
694,-1.2000000000000002
695,-1.0
696,0.4666666666666668
697,0.0
698,-0.6666666666666665
699,0.19999999999999973
700,-0.3999999999999999
701,0.9333333333333336
702,-0.06666666666666643
703,-0.8666666666666663
704,-0.4666666666666668
705,0.3999999999999999
706,0.6666666666666665
707,1.8666666666666667
708,0.7999999999999998
709,1.1333333333333333
710,0.1333333333333333
711,-1.7333333333333334
712,1.4
713,-1.4666666666666668
714,0.19999999999999973
715,0.5333333333333337
716,-0.7999999999999998
717,-1.1333333333333333
718,-0.1333333333333333
719,1.0
720,1.4666666666666663
721,0.06666666666666687
722,2.1333333333333333
723,-0.6666666666666665
724,-0.1333333333333333
725,0.0
726,0.6000000000000001
727,-0.1333333333333333
728,-0.2666666666666666
729,0.7333333333333334
730,-1.1333333333333333
731,1.0
732,-1.0000000000000004
733,0.3999999999999999
734,-0.20000000000000018
735,0.7999999999999998
736,1.0000000000000004
737,-0.2666666666666666
738,0.06666666666666687
739,1.6
740,-0.3333333333333335
741,0.0
742,0.40000000000000036
743,-0.33333333333333304
744,0.3333333333333339
745,1.4666666666666668
746,-0.1333333333333333
747,-0.9333333333333331
748,-0.3999999999999999
749,-0.7999999999999998
750,0.06666666666666687
751,0.733333333333333
752,0.20000000000000018
753,-0.7333333333333334
754,0.26666666666666705
755,0.4666666666666659
756,0.46666666666666634
757,-1.0000000000000004
758,1.5999999999999996
759,-0.3999999999999999
760,0.5333333333333332
761,0.19999999999999973
762,-0.06666666666666732
763,-0.7333333333333334
764,-0.2666666666666666
765,1.5333333333333332
766,-0.3999999999999999
767,-0.666666666666667
768,0.7999999999999998
769,1.1999999999999997
770,-0.7999999999999998
771,-0.20000000000000062
772,0.6000000000000005
773,0.06666666666666687
774,-0.20000000000000018
775,1.0
776,-0.1333333333333333
777,1.4
778,-1.4
779,0.4666666666666668
780,0.9333333333333336
781,-0.733333333333333
782,-0.4666666666666668
783,0.33333333333333304
784,0.5333333333333337
785,-0.1333333333333333
786,-0.9333333333333331
787,-0.46666666666666634
788,0.20000000000000018
789,-0.9333333333333336
790,-1.4666666666666668
791,0.20000000000000018
792,-1.2000000000000002
793,-1.3333333333333335
794,0.0
795,0.7333333333333334
796,0.6000000000000001
797,-0.6000000000000001
798,0.6000000000000005
799,0.5333333333333332
800,0.06666666666666687
801,-0.06666666666666643
802,0.40000000000000036
803,-0.2666666666666666
804,-0.7333333333333334
805,0.4666666666666668
806,0.4666666666666668
807,-1.0
808,0.3999999999999999
809,-0.1333333333333333
810,0.6666666666666665
811,0.0
812,2.1999999999999997
813,0.7333333333333334
814,-0.7333333333333334
815,-0.06666666666666643
816,0.6666666666666665
817,-0.19999999999999973
818,-0.733333333333333
819,0.8666666666666663
820,0.8666666666666663
821,-0.7333333333333334
822,-1.4
823,0.1333333333333333
824,0.733333333333333
825,-1.0
826,-0.6000000000000001
827,-0.9333333333333331
828,-0.4666666666666668
829,-0.20000000000000018
830,-0.4666666666666659
831,0.2666666666666666
832,0.46666666666666634
833,-0.1333333333333333
834,0.9333333333333331
835,-0.3999999999999999
836,-0.7333333333333334
837,0.9333333333333336
838,-1.1999999999999997
839,-1.1333333333333333
840,-0.8666666666666663
841,-0.8666666666666663
842,1.4666666666666663
843,0.5999999999999996
844,1.2000000000000002
845,0.13333333333333375
846,0.0
847,0.1333333333333333
848,0.46666666666666723
849,0.9333333333333331
850,-0.06666666666666643
851,-0.3999999999999999
852,0.5333333333333332
853,-1.333333333333333
854,0.6666666666666665
855,0.06666666666666643
856,0.6000000000000001
857,0.6666666666666665
858,-1.6
859,-0.06666666666666687
860,-0.7333333333333334
861,1.4
862,0.8666666666666667
863,0.5333333333333337
864,0.6666666666666665
865,-0.4666666666666668
866,0.2666666666666666
867,-0.1333333333333333
868,-0.06666666666666732
869,-1.7999999999999998
870,0.33333333333333304
871,0.4666666666666668
872,-0.8666666666666667
873,0.33333333333333304
874,-0.33333333333333304
875,-0.2666666666666666
876,1.7999999999999998
877,0.3333333333333339
878,-1.1333333333333329
879,-1.1333333333333333
880,-1.1333333333333337
881,0.3999999999999999
882,0.19999999999999973
883,-0.3999999999999999
884,0.13333333333333375
885,-0.3999999999999999
886,0.8666666666666667
887,0.3999999999999999
888,1.0
889,0.7999999999999998
890,-0.4666666666666668
891,-1.0
892,0.8666666666666667
893,1.4666666666666668
894,-0.7333333333333334
895,1.7333333333333338
896,0.1333333333333333
897,-0.9333333333333331
898,0.20000000000000018
899,1.5333333333333332
900,0.06666666666666687
901,1.7333333333333334
902,-0.20000000000000018
903,-0.9999999999999996
904,-0.5333333333333332
905,1.266666666666667
906,0.8666666666666667
907,-0.4666666666666668
908,-0.20000000000000018
909,-0.40000000000000036
910,-1.0
911,-1.733333333333333
912,0.3333333333333335
913,-0.3999999999999999
914,-0.9333333333333336
915,0.3333333333333339
916,0.33333333333333304
917,0.13333333333333375
918,0.8666666666666663
919,-0.5333333333333332
920,-0.8666666666666667
921,2.4
922,-0.8666666666666671
923,0.20000000000000018
924,-0.8000000000000003
925,-0.8000000000000003
926,-0.2666666666666666
927,-0.9333333333333336
928,-0.46666666666666634
929,-0.3333333333333339
930,0.1999999999999993
931,-0.3999999999999999
932,0.6000000000000001
933,-0.19999999999999973
934,-0.1333333333333333
935,0.1333333333333333
936,0.4666666666666668
937,-0.1333333333333333
938,-2.1333333333333337
939,1.4
940,-0.20000000000000018
941,0.3999999999999999
942,0.06666666666666643
943,-0.19999999999999973
944,1.1333333333333337
945,0.3999999999999999
946,1.0666666666666669
947,0.2666666666666666
948,-0.9999999999999996
949,1.2666666666666666
950,-1.0
951,0.19999999999999973
952,-0.7999999999999998
953,0.0
954,0.46666666666666634
955,0.5999999999999996
956,-1.3333333333333335
957,-0.8666666666666663
958,-0.4666666666666668
959,-0.19999999999999973
960,-0.8000000000000003
961,-0.2666666666666666
962,0.9333333333333331
963,-0.2666666666666666
964,0.9333333333333331
965,-0.9999999999999996
966,0.5999999999999996
967,0.7333333333333334
968,1.7333333333333334
969,-0.4666666666666668
970,-1.2000000000000002
971,0.06666666666666643
972,0.0
973,-0.06666666666666643
974,0.2666666666666666
975,0.2666666666666666
976,-0.2666666666666666
977,0.3999999999999999
978,0.2666666666666666
979,-0.20000000000000018
980,-0.06666666666666643
981,-1.0
982,1.1999999999999997
983,0.19999999999999973
984,-0.1333333333333333
985,-0.33333333333333304
986,0.4666666666666668
987,-0.40000000000000036
988,-0.8666666666666671
989,-0.46666666666666634
990,0.6000000000000005
991,0.19999999999999973
992,-0.1333333333333333
993,-1.6666666666666665
994,-1.6666666666666665
995,0.0
996,-0.2666666666666666
997,-0.2666666666666666
998,0.6666666666666665
999,1.0666666666666669
