,average_treated,average_control,ATE
0,5.666666666666667,5.533333333333333,0.13333333333333375
1,5.666666666666667,4.266666666666667,1.4000000000000004
2,5.666666666666667,3.1333333333333333,2.5333333333333337
3,5.666666666666667,4.133333333333334,1.5333333333333332
4,5.666666666666667,4.2,1.4666666666666668
5,5.666666666666667,4.733333333333333,0.9333333333333336
6,5.666666666666667,3.466666666666667,2.2
7,5.666666666666667,4.4,1.2666666666666666
8,5.666666666666667,4.066666666666666,1.6000000000000005
9,5.666666666666667,4.266666666666667,1.4000000000000004
10,5.666666666666667,4.466666666666667,1.2000000000000002
11,5.666666666666667,4.2,1.4666666666666668
12,5.666666666666667,3.533333333333333,2.1333333333333337
13,5.666666666666667,4.466666666666667,1.2000000000000002
14,5.666666666666667,4.466666666666667,1.2000000000000002
15,5.666666666666667,4.4,1.2666666666666666
16,5.666666666666667,4.8,0.8666666666666671
17,5.666666666666667,4.2,1.4666666666666668
18,5.666666666666667,3.7333333333333334,1.9333333333333336
19,5.666666666666667,3.7333333333333334,1.9333333333333336
20,5.666666666666667,3.533333333333333,2.1333333333333337
21,5.666666666666667,4.4,1.2666666666666666
22,5.666666666666667,4.333333333333333,1.333333333333334
23,5.666666666666667,4.133333333333334,1.5333333333333332
24,5.666666666666667,3.4,2.266666666666667
25,5.666666666666667,4.466666666666667,1.2000000000000002
26,5.666666666666667,4.6,1.0666666666666673
27,5.666666666666667,3.6666666666666665,2.0000000000000004
28,5.666666666666667,4.266666666666667,1.4000000000000004
29,5.666666666666667,5.0,0.666666666666667
30,5.666666666666667,3.533333333333333,2.1333333333333337
31,5.666666666666667,5.466666666666667,0.20000000000000018
32,5.666666666666667,3.2666666666666666,2.4000000000000004
33,5.666666666666667,4.066666666666666,1.6000000000000005
34,5.666666666666667,4.8,0.8666666666666671
35,5.666666666666667,3.933333333333333,1.7333333333333338
36,5.666666666666667,4.133333333333334,1.5333333333333332
37,5.666666666666667,4.333333333333333,1.333333333333334
38,5.666666666666667,3.7333333333333334,1.9333333333333336
39,5.666666666666667,4.333333333333333,1.333333333333334
40,5.666666666666667,4.0,1.666666666666667
41,5.666666666666667,4.133333333333334,1.5333333333333332
42,5.666666666666667,4.333333333333333,1.333333333333334
43,5.666666666666667,3.8666666666666667,1.8000000000000003
44,5.666666666666667,3.8666666666666667,1.8000000000000003
45,5.666666666666667,3.8,1.8666666666666671
46,5.666666666666667,4.0,1.666666666666667
47,5.666666666666667,4.266666666666667,1.4000000000000004
48,5.666666666666667,4.733333333333333,0.9333333333333336
49,5.666666666666667,3.7333333333333334,1.9333333333333336
50,5.666666666666667,3.1333333333333333,2.5333333333333337
51,5.666666666666667,4.866666666666666,0.8000000000000007
52,5.666666666666667,3.0,2.666666666666667
53,5.666666666666667,4.266666666666667,1.4000000000000004
54,5.666666666666667,3.8666666666666667,1.8000000000000003
55,5.666666666666667,3.3333333333333335,2.3333333333333335
56,5.666666666666667,4.133333333333334,1.5333333333333332
57,5.666666666666667,4.133333333333334,1.5333333333333332
58,5.666666666666667,4.4,1.2666666666666666
59,5.666666666666667,4.333333333333333,1.333333333333334
60,5.666666666666667,3.6666666666666665,2.0000000000000004
61,5.666666666666667,3.1333333333333333,2.5333333333333337
62,5.666666666666667,4.4,1.2666666666666666
63,5.666666666666667,4.133333333333334,1.5333333333333332
64,5.666666666666667,4.2,1.4666666666666668
65,5.666666666666667,5.2,0.4666666666666668
66,5.666666666666667,3.066666666666667,2.6
67,5.666666666666667,4.666666666666667,1.0
68,5.666666666666667,4.0,1.666666666666667
69,5.666666666666667,3.933333333333333,1.7333333333333338
70,5.666666666666667,4.0,1.666666666666667
71,5.666666666666667,5.266666666666667,0.40000000000000036
72,5.666666666666667,3.6,2.066666666666667
73,5.666666666666667,3.4,2.266666666666667
74,5.666666666666667,4.2,1.4666666666666668
75,5.666666666666667,4.133333333333334,1.5333333333333332
76,5.666666666666667,3.1333333333333333,2.5333333333333337
77,5.666666666666667,3.6,2.066666666666667
78,5.666666666666667,4.533333333333333,1.1333333333333337
79,5.666666666666667,5.0,0.666666666666667
80,5.666666666666667,4.066666666666666,1.6000000000000005
81,5.666666666666667,3.6,2.066666666666667
82,5.666666666666667,3.2666666666666666,2.4000000000000004
83,5.666666666666667,3.8,1.8666666666666671
84,5.666666666666667,3.3333333333333335,2.3333333333333335
85,5.666666666666667,4.8,0.8666666666666671
86,5.666666666666667,4.066666666666666,1.6000000000000005
87,5.666666666666667,4.066666666666666,1.6000000000000005
88,5.666666666666667,3.8,1.8666666666666671
89,5.666666666666667,4.133333333333334,1.5333333333333332
90,5.666666666666667,3.933333333333333,1.7333333333333338
91,5.666666666666667,4.866666666666666,0.8000000000000007
92,5.666666666666667,4.0,1.666666666666667
93,5.666666666666667,4.333333333333333,1.333333333333334
94,5.666666666666667,4.266666666666667,1.4000000000000004
95,5.666666666666667,4.2,1.4666666666666668
96,5.666666666666667,4.733333333333333,0.9333333333333336
97,5.666666666666667,4.0,1.666666666666667
98,5.666666666666667,3.466666666666667,2.2
99,5.666666666666667,3.8666666666666667,1.8000000000000003
100,5.666666666666667,4.333333333333333,1.333333333333334
101,5.666666666666667,4.466666666666667,1.2000000000000002
102,5.666666666666667,4.333333333333333,1.333333333333334
103,5.666666666666667,4.6,1.0666666666666673
104,5.666666666666667,6.066666666666666,-0.39999999999999947
105,5.666666666666667,4.4,1.2666666666666666
106,5.666666666666667,3.6,2.066666666666667
107,5.666666666666667,4.533333333333333,1.1333333333333337
108,5.666666666666667,3.7333333333333334,1.9333333333333336
109,5.666666666666667,3.533333333333333,2.1333333333333337
110,5.666666666666667,4.0,1.666666666666667
111,5.666666666666667,4.133333333333334,1.5333333333333332
112,5.666666666666667,3.7333333333333334,1.9333333333333336
113,5.666666666666667,4.266666666666667,1.4000000000000004
114,5.666666666666667,4.266666666666667,1.4000000000000004
115,5.666666666666667,4.666666666666667,1.0
116,5.666666666666667,3.4,2.266666666666667
117,5.666666666666667,4.4,1.2666666666666666
118,5.666666666666667,4.2,1.4666666666666668
119,5.666666666666667,4.533333333333333,1.1333333333333337
120,5.666666666666667,5.066666666666666,0.6000000000000005
121,5.666666666666667,4.4,1.2666666666666666
122,5.666666666666667,5.0,0.666666666666667
123,5.666666666666667,2.8666666666666667,2.8000000000000003
124,5.666666666666667,3.933333333333333,1.7333333333333338
125,5.666666666666667,3.933333333333333,1.7333333333333338
126,5.666666666666667,3.7333333333333334,1.9333333333333336
127,5.666666666666667,3.8,1.8666666666666671
128,5.666666666666667,4.2,1.4666666666666668
129,5.666666666666667,3.4,2.266666666666667
130,5.666666666666667,4.066666666666666,1.6000000000000005
131,5.666666666666667,3.066666666666667,2.6
132,5.666666666666667,4.066666666666666,1.6000000000000005
133,5.666666666666667,3.7333333333333334,1.9333333333333336
134,5.666666666666667,3.6666666666666665,2.0000000000000004
135,5.666666666666667,4.2,1.4666666666666668
136,5.666666666666667,4.466666666666667,1.2000000000000002
137,5.666666666666667,3.2,2.466666666666667
138,5.666666666666667,4.266666666666667,1.4000000000000004
139,5.666666666666667,4.4,1.2666666666666666
140,5.666666666666667,4.466666666666667,1.2000000000000002
141,5.666666666666667,4.333333333333333,1.333333333333334
142,5.666666666666667,4.8,0.8666666666666671
143,5.666666666666667,3.4,2.266666666666667
144,5.666666666666667,3.466666666666667,2.2
145,5.666666666666667,3.8666666666666667,1.8000000000000003
146,5.666666666666667,3.6666666666666665,2.0000000000000004
147,5.666666666666667,4.133333333333334,1.5333333333333332
148,5.666666666666667,5.266666666666667,0.40000000000000036
149,5.666666666666667,3.933333333333333,1.7333333333333338
150,5.666666666666667,4.666666666666667,1.0
151,5.666666666666667,4.2,1.4666666666666668
152,5.666666666666667,3.2,2.466666666666667
153,5.666666666666667,5.266666666666667,0.40000000000000036
154,5.666666666666667,3.8666666666666667,1.8000000000000003
155,5.666666666666667,3.933333333333333,1.7333333333333338
156,5.666666666666667,4.6,1.0666666666666673
157,5.666666666666667,4.066666666666666,1.6000000000000005
158,5.666666666666667,4.733333333333333,0.9333333333333336
159,5.666666666666667,5.0,0.666666666666667
160,5.666666666666667,3.6666666666666665,2.0000000000000004
161,5.666666666666667,4.4,1.2666666666666666
162,5.666666666666667,3.533333333333333,2.1333333333333337
163,5.666666666666667,3.6666666666666665,2.0000000000000004
164,5.666666666666667,4.2,1.4666666666666668
165,5.666666666666667,4.466666666666667,1.2000000000000002
166,5.666666666666667,4.133333333333334,1.5333333333333332
167,5.666666666666667,3.6,2.066666666666667
168,5.666666666666667,4.866666666666666,0.8000000000000007
169,5.666666666666667,4.2,1.4666666666666668
170,5.666666666666667,3.933333333333333,1.7333333333333338
171,5.666666666666667,5.2,0.4666666666666668
172,5.666666666666667,3.6666666666666665,2.0000000000000004
173,5.666666666666667,3.3333333333333335,2.3333333333333335
174,5.666666666666667,3.4,2.266666666666667
175,5.666666666666667,3.6,2.066666666666667
176,5.666666666666667,3.2,2.466666666666667
177,5.666666666666667,4.466666666666667,1.2000000000000002
178,5.666666666666667,4.666666666666667,1.0
179,5.666666666666667,3.1333333333333333,2.5333333333333337
180,5.666666666666667,4.8,0.8666666666666671
181,5.666666666666667,4.333333333333333,1.333333333333334
182,5.666666666666667,4.6,1.0666666666666673
183,5.666666666666667,4.6,1.0666666666666673
184,5.666666666666667,5.2,0.4666666666666668
185,5.666666666666667,5.133333333333334,0.5333333333333332
186,5.666666666666667,3.066666666666667,2.6
187,5.666666666666667,4.266666666666667,1.4000000000000004
188,5.666666666666667,4.733333333333333,0.9333333333333336
189,5.666666666666667,3.2,2.466666666666667
190,5.666666666666667,4.266666666666667,1.4000000000000004
191,5.666666666666667,4.666666666666667,1.0
192,5.666666666666667,5.066666666666666,0.6000000000000005
193,5.666666666666667,4.0,1.666666666666667
194,5.666666666666667,4.333333333333333,1.333333333333334
195,5.666666666666667,4.133333333333334,1.5333333333333332
196,5.666666666666667,3.2,2.466666666666667
197,5.666666666666667,4.2,1.4666666666666668
198,5.666666666666667,3.1333333333333333,2.5333333333333337
199,5.666666666666667,4.133333333333334,1.5333333333333332
200,5.666666666666667,4.466666666666667,1.2000000000000002
201,5.666666666666667,3.533333333333333,2.1333333333333337
202,5.666666666666667,4.266666666666667,1.4000000000000004
203,5.666666666666667,5.066666666666666,0.6000000000000005
204,5.666666666666667,4.466666666666667,1.2000000000000002
