,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,0.034246040856538346,0.4365745666550257,0.94002664059705,8.0,0.013417190775681598,-0.15101327742837145
year_adoption,0.21609447116041094,0.5217344076587717,0.6931379088864367,8.0,0.013417190775681598,-0.15101327742837145
