,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,0.049856744037436646,0.2749447529438831,0.8597283682674423,12.0,0.22537634117602456,0.14791397529362693
length_sequence,0.4254094937983385,0.16599852374931917,0.028240603846961938,12.0,0.22537634117602456,0.14791397529362693
