,average_treated,average_control,ATE
0,3.888888888888889,4.777777777777778,-0.8888888888888888
1,3.888888888888889,3.2222222222222223,0.6666666666666665
2,3.888888888888889,3.7777777777777777,0.11111111111111116
3,3.888888888888889,3.4444444444444446,0.4444444444444442
4,3.888888888888889,4.777777777777778,-0.8888888888888888
5,3.888888888888889,2.888888888888889,1.0
6,3.888888888888889,3.6666666666666665,0.22222222222222232
7,3.888888888888889,4.333333333333333,-0.4444444444444442
8,3.888888888888889,4.555555555555555,-0.6666666666666665
9,3.888888888888889,3.7777777777777777,0.11111111111111116
10,3.888888888888889,3.2222222222222223,0.6666666666666665
11,3.888888888888889,4.333333333333333,-0.4444444444444442
12,3.888888888888889,3.3333333333333335,0.5555555555555554
13,3.888888888888889,2.3333333333333335,1.5555555555555554
14,3.888888888888889,5.0,-1.1111111111111112
15,3.888888888888889,1.8888888888888888,2.0
16,3.888888888888889,4.555555555555555,-0.6666666666666665
17,3.888888888888889,3.3333333333333335,0.5555555555555554
18,3.888888888888889,4.555555555555555,-0.6666666666666665
19,3.888888888888889,5.0,-1.1111111111111112
20,3.888888888888889,4.666666666666667,-0.7777777777777781
21,3.888888888888889,3.5555555555555554,0.3333333333333335
22,3.888888888888889,3.888888888888889,0.0
23,3.888888888888889,2.7777777777777777,1.1111111111111112
24,3.888888888888889,3.888888888888889,0.0
25,3.888888888888889,4.0,-0.11111111111111116
26,3.888888888888889,3.3333333333333335,0.5555555555555554
27,3.888888888888889,3.0,0.8888888888888888
28,3.888888888888889,5.222222222222222,-1.3333333333333335
29,3.888888888888889,4.333333333333333,-0.4444444444444442
30,3.888888888888889,4.111111111111111,-0.22222222222222188
31,3.888888888888889,5.444444444444445,-1.5555555555555558
32,3.888888888888889,3.888888888888889,0.0
33,3.888888888888889,1.6666666666666667,2.2222222222222223
34,3.888888888888889,3.3333333333333335,0.5555555555555554
35,3.888888888888889,5.222222222222222,-1.3333333333333335
36,3.888888888888889,3.4444444444444446,0.4444444444444442
37,3.888888888888889,3.7777777777777777,0.11111111111111116
38,3.888888888888889,3.7777777777777777,0.11111111111111116
39,3.888888888888889,3.6666666666666665,0.22222222222222232
40,3.888888888888889,3.4444444444444446,0.4444444444444442
41,3.888888888888889,3.5555555555555554,0.3333333333333335
42,3.888888888888889,4.666666666666667,-0.7777777777777781
43,3.888888888888889,3.888888888888889,0.0
44,3.888888888888889,3.5555555555555554,0.3333333333333335
45,3.888888888888889,3.5555555555555554,0.3333333333333335
46,3.888888888888889,3.888888888888889,0.0
47,3.888888888888889,4.111111111111111,-0.22222222222222188
48,3.888888888888889,3.0,0.8888888888888888
49,3.888888888888889,5.555555555555555,-1.6666666666666665
50,3.888888888888889,3.2222222222222223,0.6666666666666665
51,3.888888888888889,5.111111111111111,-1.2222222222222219
52,3.888888888888889,4.222222222222222,-0.3333333333333335
53,3.888888888888889,3.5555555555555554,0.3333333333333335
54,3.888888888888889,2.4444444444444446,1.4444444444444442
55,3.888888888888889,3.4444444444444446,0.4444444444444442
56,3.888888888888889,4.777777777777778,-0.8888888888888888
57,3.888888888888889,4.222222222222222,-0.3333333333333335
58,3.888888888888889,4.666666666666667,-0.7777777777777781
59,3.888888888888889,2.7777777777777777,1.1111111111111112
60,3.888888888888889,3.111111111111111,0.7777777777777777
61,3.888888888888889,3.111111111111111,0.7777777777777777
62,3.888888888888889,3.888888888888889,0.0
63,3.888888888888889,5.333333333333333,-1.4444444444444442
64,3.888888888888889,2.3333333333333335,1.5555555555555554
65,3.888888888888889,3.111111111111111,0.7777777777777777
66,3.888888888888889,3.3333333333333335,0.5555555555555554
67,3.888888888888889,3.4444444444444446,0.4444444444444442
68,3.888888888888889,3.4444444444444446,0.4444444444444442
69,3.888888888888889,4.222222222222222,-0.3333333333333335
70,3.888888888888889,3.888888888888889,0.0
71,3.888888888888889,3.4444444444444446,0.4444444444444442
72,3.888888888888889,4.666666666666667,-0.7777777777777781
73,3.888888888888889,2.5555555555555554,1.3333333333333335
74,3.888888888888889,5.0,-1.1111111111111112
75,3.888888888888889,3.888888888888889,0.0
76,3.888888888888889,2.4444444444444446,1.4444444444444442
77,3.888888888888889,3.2222222222222223,0.6666666666666665
78,3.888888888888889,3.3333333333333335,0.5555555555555554
79,3.888888888888889,3.7777777777777777,0.11111111111111116
80,3.888888888888889,4.444444444444445,-0.5555555555555558
81,3.888888888888889,3.6666666666666665,0.22222222222222232
82,3.888888888888889,3.111111111111111,0.7777777777777777
83,3.888888888888889,4.222222222222222,-0.3333333333333335
84,3.888888888888889,4.777777777777778,-0.8888888888888888
85,3.888888888888889,4.888888888888889,-1.0000000000000004
86,3.888888888888889,4.111111111111111,-0.22222222222222188
87,3.888888888888889,5.222222222222222,-1.3333333333333335
88,3.888888888888889,4.111111111111111,-0.22222222222222188
89,3.888888888888889,3.888888888888889,0.0
90,3.888888888888889,4.0,-0.11111111111111116
91,3.888888888888889,4.444444444444445,-0.5555555555555558
92,3.888888888888889,4.222222222222222,-0.3333333333333335
93,3.888888888888889,3.888888888888889,0.0
94,3.888888888888889,3.4444444444444446,0.4444444444444442
95,3.888888888888889,2.7777777777777777,1.1111111111111112
96,3.888888888888889,5.333333333333333,-1.4444444444444442
97,3.888888888888889,5.0,-1.1111111111111112
98,3.888888888888889,3.3333333333333335,0.5555555555555554
99,3.888888888888889,3.4444444444444446,0.4444444444444442
100,3.888888888888889,3.888888888888889,0.0
101,3.888888888888889,4.0,-0.11111111111111116
102,3.888888888888889,4.888888888888889,-1.0000000000000004
103,3.888888888888889,3.6666666666666665,0.22222222222222232
104,3.888888888888889,4.444444444444445,-0.5555555555555558
105,3.888888888888889,4.777777777777778,-0.8888888888888888
106,3.888888888888889,2.6666666666666665,1.2222222222222223
107,3.888888888888889,2.4444444444444446,1.4444444444444442
108,3.888888888888889,3.0,0.8888888888888888
109,3.888888888888889,3.6666666666666665,0.22222222222222232
110,3.888888888888889,1.8888888888888888,2.0
111,3.888888888888889,4.777777777777778,-0.8888888888888888
112,3.888888888888889,3.5555555555555554,0.3333333333333335
113,3.888888888888889,3.4444444444444446,0.4444444444444442
114,3.888888888888889,5.222222222222222,-1.3333333333333335
115,3.888888888888889,2.888888888888889,1.0
116,3.888888888888889,2.4444444444444446,1.4444444444444442
117,3.888888888888889,4.555555555555555,-0.6666666666666665
118,3.888888888888889,4.0,-0.11111111111111116
119,3.888888888888889,3.6666666666666665,0.22222222222222232
120,3.888888888888889,3.2222222222222223,0.6666666666666665
121,3.888888888888889,3.888888888888889,0.0
122,3.888888888888889,2.6666666666666665,1.2222222222222223
123,3.888888888888889,3.111111111111111,0.7777777777777777
124,3.888888888888889,4.333333333333333,-0.4444444444444442
125,3.888888888888889,2.888888888888889,1.0
126,3.888888888888889,4.111111111111111,-0.22222222222222188
127,3.888888888888889,4.333333333333333,-0.4444444444444442
128,3.888888888888889,2.888888888888889,1.0
129,3.888888888888889,2.3333333333333335,1.5555555555555554
130,3.888888888888889,2.4444444444444446,1.4444444444444442
131,3.888888888888889,3.7777777777777777,0.11111111111111116
132,3.888888888888889,3.4444444444444446,0.4444444444444442
133,3.888888888888889,3.3333333333333335,0.5555555555555554
134,3.888888888888889,4.0,-0.11111111111111116
135,3.888888888888889,3.7777777777777777,0.11111111111111116
136,3.888888888888889,2.3333333333333335,1.5555555555555554
