,Coef.,Std.Err.,P>|t|,nobs,rsq,rsq_adj
Intercept,0.4588796560636452,0.22449261815192212,0.06564209795175914,13.0,0.22262996941896007,0.15195996663886557
year_adoption,-0.3608182912953653,0.18316949351031445,0.07454955247554755,13.0,0.22262996941896007,0.15195996663886557
